0.00380439 4.90751e-11 1.20592e-09
-0.00380439 7.81704e-08 1.79132e-12
0.0223784 2.3049e-13 5.20124e-10
-0.0223784 0.00206381 4.56003e-08
0.0273269 3.45217e-12 2.25571e-10
-0.0273269 7.99397e-06 7.06373e-06
0.0330525 5.11138e-10 1.50135e-12
-0.0330525 4.88009e-10 8.47963e-13
0.0379772 1.33522e-12 2.61806e-09
-0.0379772 3.6915e-10 3.97978e-13
0.0389544 8.96199e-12 0.736139
-0.0389544 3.45663e-08 1.2604e-14
0.0407426 7.75632e-13 3.0999e-06
-0.0407426 9.80471e-11 8.53146e-12
0.042154 1.61058e-15 4.37369e-12
-0.042154 2.94702e-09 8.54102e-12
0.0424943 1.45637e-14 1.02915e-07
-0.0424943 0.739014 4.29998e-10
0.0426897 6.98528e-10 1.97336e-10
-0.0426897 7.21651e-08 5.77642e-15
0.0487281 7.62471e-08 3.02076e-08
-0.0487281 9.41201e-12 1.04797e-14
0.0612132 2.0208e-10 1.77579e-09
-0.0612132 8.50609e-07 9.67619e-11
0.0694996 6.19619e-07 1.33736e-07
-0.0694996 1.23889e-07 1.75553e-12
0.0712742 1.60068e-10 2.25333e-07
-0.0712742 6.80317e-05 7.35379e-08
0.0713093 2.20267e-06 6.29593e-07
-0.0713093 3.56467e-08 1.02768e-12
0.0726618 1.60818e-11 2.14857e-09
-0.0726618 1.24518e-08 1.53976e-13
0.0783294 6.45175e-10 3.40147e-09
-0.0783294 2.64056e-10 2.9438e-12
0.0810344 8.77936e-11 1.35242e-06
-0.0810344 0.164112 1.94192e-06
0.0818829 1.48041e-11 1.50975e-11
-0.0818829 4.83542e-06 4.40937e-10
0.082305 1.03531e-09 9.38111e-09
-0.082305 0.000365368 2.50026e-09
0.0828625 3.81248e-11 1.01344e-12
-0.0828625 5.29163e-05 3.19678e-11
0.0837361 9.12253e-17 4.48769e-13
-0.0837361 1.9173e-10 4.85691e-15
0.0841386 1.43436e-05 1.80583e-05
-0.0841386 1.84902e-12 3.7495e-17
0.0859235 1.39767e-10 4.07379e-13
-0.0859235 3.14766e-12 4.63085e-13
0.0865135 2.70888e-10 3.07596e-05
-0.0865135 2.40748e-05 3.91552e-12
0.0893534 6.09047e-11 8.06398e-14
-0.0893534 9.36411e-11 1.30688e-13
0.0905092 4.01863e-10 4.69675e-11
-0.0905092 1.31854e-07 5.18326e-10
0.0919606 1.06604e-08 2.94989e-07
-0.0919606 5.99429e-13 9.34334e-10
0.0942605 1.8754e-12 0.000100417
-0.0942605 2.36006e-10 5.41086e-10
0.0957148 7.37743e-10 3.4783e-10
-0.0957148 9.49533e-07 4.08763e-14
0.0958361 7.81388e-09 7.71569e-09
-0.0958361 4.54405e-08 3.27441e-14
0.0965183 1.02952e-09 1.39294e-14
-0.0965183 1.76142e-09 5.20703e-13
0.0969513 4.8089e-08 0.000125244
-0.0969513 9.03639e-05 7.92962e-07
0.0969583 2.20569e-13 8.49688e-13
-0.0969583 8.61586e-11 1.84638e-16
0.0976285 1.25169e-14 1.73198e-07
-0.0976285 1.93636e-13 1.01311e-12
0.0979523 1.00642e-07 7.68267e-09
-0.0979523 4.23536e-10 2.36131e-10
0.0982373 1.04299e-08 0.000451199
-0.0982373 2.23354e-05 2.24816e-07
0.0984263 3.05368e-10 2.05695e-05
-0.0984263 2.52546e-06 8.1149e-09
0.0988597 6.84507e-09 0.0009447
-0.0988597 8.53082e-10 3.59992e-07
0.100253 1.32835e-08 1.22831e-12
-0.100253 9.02471e-08 1.13365e-13
0.100578 1.41624e-12 3.8828e-07
-0.100578 3.66703e-07 5.90777e-06
0.1006 1.59836e-08 3.77188e-09
-0.1006 1.28559e-10 5.78149e-10
0.100946 3.51305e-10 6.87634e-05
-0.100946 3.14704e-07 1.69843e-08
0.103533 1.91435e-06 0.175327
-0.103533 1.88481e-10 2.44878e-09
0.104891 2.14015e-12 1.35281e-11
-0.104891 2.86444e-07 5.91892e-10
0.105618 1.2983e-11 0.00906276
-0.105618 1.13224e-06 7.85403e-10
0.108164 9.50852e-07 9.56284e-05
-0.108164 1.95671e-11 9.34594e-15
0.110417 1.64951e-06 0.000503385
-0.110417 1.23833e-08 5.29074e-09
0.111995 3.39815e-12 0.000168361
-0.111995 1.6271e-07 3.72169e-10
0.11218 3.70713e-07 3.24638e-05
-0.11218 4.06295e-09 3.20765e-09
0.11408 2.23646e-08 0.00183186
-0.11408 1.33918e-11 1.47466e-12
0.114753 1.79745e-08 8.07692e-13
-0.114753 1.81309e-12 7.75335e-13
0.114975 7.09381e-08 5.35445e-07
-0.114975 6.76929e-05 3.89618e-08
0.115293 3.48629e-08 6.57853e-05
-0.115293 7.01278e-10 1.7272e-10
0.115356 1.06328e-09 9.40075e-09
-0.115356 7.68137e-05 4.90254e-09
0.115424 4.69943e-08 5.70563e-10
-0.115424 3.98209e-09 1.55458e-08
0.119157 7.28268e-09 3.27921e-06
-0.119157 1.87064e-06 2.80732e-09
0.121698 1.84416e-07 1.79584e-08
-0.121698 2.00912e-08 3.3885e-10
0.122171 3.91873e-10 2.93687e-06
-0.122171 2.14386e-10 2.60014e-11
0.122537 2.19058e-09 2.52832e-05
-0.122537 1.37346e-08 1.86512e-09
0.123964 4.45971e-12 5.78112e-09
-0.123964 9.37342e-11 2.48848e-11
0.124348 9.31847e-09 7.52205e-11
-0.124348 1.99095e-09 4.44805e-10
0.126307 5.6215e-09 1.2596e-06
-0.126307 1.00951e-08 2.50809e-09
0.126473 2.13494e-06 9.99377e-06
-0.126473 1.55336e-10 4.73862e-11
0.126991 1.74939e-06 5.13402e-09
-0.126991 2.43846e-09 2.1304e-10
0.128098 1.61768e-08 6.94017e-08
-0.128098 1.30634e-08 9.23723e-10
0.130744 1.00077e-10 7.27016e-06
-0.130744 7.30972e-13 1.84374e-13
0.132988 4.94117e-09 8.78729e-09
-0.132988 8.93317e-10 4.97016e-14
0.133352 9.8708e-12 3.05314e-08
-0.133352 2.03241e-09 4.5905e-11
0.133691 1.58032e-11 1.71799e-09
-0.133691 5.42925e-09 5.33281e-11
0.135396 3.17589e-10 1.21449e-09
-0.135396 5.77305e-06 4.80919e-06
0.135446 1.20763e-09 1.15785e-09
-0.135446 2.13997e-06 1.78256e-06
0.136044 7.01707e-11 0.000148209
-0.136044 7.07304e-08 1.00441e-11
0.144861 2.92201e-14 5.00183e-08
-0.144861 2.16058e-10 1.40413e-13
0.14563 1.11587e-10 1.29745e-07
-0.14563 2.94144e-08 4.24515e-14
0.146935 3.14729e-09 1.12759e-08
-0.146935 4.08456e-07 2.61152e-10
0.148203 3.20139e-11 3.54333e-08
-0.148203 4.04697e-05 2.45911e-10
0.149929 6.06207e-13 6.94119e-12
-0.149929 4.9771e-10 2.39596e-08
0.14994 2.95576e-09 6.20606e-09
-0.14994 1.03129e-11 2.72342e-09
0.150396 1.50921e-09 1.65129e-08
-0.150396 3.60623e-11 1.74295e-12
0.150978 7.00882e-09 0.000541405
-0.150978 3.8642e-12 3.08085e-12
0.154856 4.91858e-08 8.43419e-11
-0.154856 4.50069e-10 2.88443e-13
0.155614 5.69582e-12 2.11513e-06
-0.155614 6.43323e-07 6.6824e-12
0.156431 3.43816e-10 4.09625e-06
-0.156431 7.12863e-10 2.40897e-11
0.157005 1.95233e-14 1.09901e-10
-0.157005 5.25177e-11 6.84781e-13
0.157467 7.15351e-13 3.4104e-13
-0.157467 1.42165e-11 3.48574e-08
0.157795 2.0726e-12 5.94294e-14
-0.157795 3.87918e-14 1.63408e-13
0.1621 4.32667e-09 2.33025e-09
-0.1621 8.40059e-08 4.04071e-12
0.163602 5.42282e-09 8.46048e-10
-0.163602 4.48122e-14 1.3853e-14
0.166786 5.46509e-06 5.47205e-12
-0.166786 3.81187e-11 3.36364e-10
0.168836 8.81078e-11 7.9775e-11
-0.168836 3.75464e-10 2.96191e-16
0.170129 6.62329e-11 4.01409e-10
-0.170129 1.55511e-09 2.22902e-12
0.170265 2.28202e-09 3.15859e-09
-0.170265 1.19057e-09 7.00725e-13
0.173402 1.3347e-11 1.1689e-06
-0.173402 9.81829e-11 1.02011e-12
0.173919 4.22385e-09 6.54489e-07
-0.173919 3.94806e-05 4.06035e-09
0.177203 3.20535e-10 4.67422e-08
-0.177203 0.000588564 1.29569e-08
0.177517 1.71518e-09 2.7523e-09
-0.177517 3.48566e-09 4.11223e-12
0.179076 2.34649e-11 9.88649e-07
-0.179076 2.42011e-13 3.25144e-16
0.179899 7.99393e-08 3.53514e-09
-0.179899 7.01644e-13 2.26396e-14
0.183128 8.04559e-07 4.80457e-12
-0.183128 1.31825e-08 5.96784e-10
0.185391 3.76138e-12 1.77685e-05
-0.185391 6.06998e-13 3.8982e-13
