24 0 4.34166e-09 0.000228145 0.000228145 1.06267 1.06267 1.06295 1.06295 1.06295 1.06295 1.06295 1.06295 1.06368 1.06368 1.06368 1.06368 1.06368 1.06368 1.06396 1.06396 2.12534 2.12534 2.12534 2.12534 2.12607 2.12607 2.12607 2.12607 2.12607 2.12607 2.12618 2.12618 2.12685 2.12685 2.12697 2.12697 2.12697 2.12697 2.12697 2.12697 2.1277 2.1277 2.1277 2.1277 2.75894 2.75894 2.75981 2.75981 2.75981 2.75981 2.75981 2.75981 2.76114 2.76114 2.76114 2.76114 2.76114 2.76114 2.76201 2.76201 3.18907 3.18907 3.18935 3.18935 3.18935 3.18935 3.18935 3.18935 3.19009 3.19009 3.19009 3.19009 3.19009 3.19009 3.19036 3.19036 3.82033 3.82033 3.82033 3.82033 3.82112 3.82112 3.82112 3.82112 3.82112 3.82112 3.82244 3.82244 3.82244 3.82244 3.82244 3.82244 3.82249 3.82249 3.82276 3.82276 3.82276 3.82276 3.82276 3.82276 
26 0 4.34529e-09 9.13645e-05 9.13649e-05 1.06367 1.06367 1.06378 1.06378 1.06378 1.06378 1.06378 1.06378 1.06408 1.06408 1.06408 1.06408 1.06408 1.06408 1.06419 1.06419 2.12734 2.12734 2.12734 2.12734 2.12763 2.12763 2.12763 2.12763 2.12763 2.12763 2.12768 2.12768 2.12795 2.12795 2.12799 2.12799 2.12799 2.12799 2.12799 2.12799 2.12829 2.12829 2.12829 2.12829 2.76364 2.76364 2.76399 2.76399 2.76399 2.76399 2.76399 2.76399 2.76452 2.76452 2.76452 2.76452 2.76452 2.76452 2.76487 2.76487 3.19144 3.19144 3.19155 3.19155 3.19155 3.19155 3.19155 3.19155 3.19184 3.19184 3.19184 3.19184 3.19184 3.19184 3.19195 3.19195 3.82679 3.82679 3.82679 3.82679 3.82711 3.82711 3.82711 3.82711 3.82711 3.82711 3.82764 3.82764 3.82764 3.82764 3.82764 3.82764 3.82766 3.82766 3.82777 3.82777 3.82777 3.82777 3.82777 3.82777 
28 0 4.34673e-09 3.65639e-05 3.65643e-05 1.06407 1.06407 1.06412 1.06412 1.06412 1.06412 1.06412 1.06412 1.06423 1.06423 1.06423 1.06423 1.06423 1.06423 1.06428 1.06428 2.12814 2.12814 2.12814 2.12814 2.12826 2.12826 2.12826 2.12826 2.12826 2.12826 2.12828 2.12828 2.12838 2.12838 2.1284 2.1284 2.1284 2.1284 2.1284 2.1284 2.12852 2.12852 2.12852 2.12852 2.76553 2.76553 2.76567 2.76567 2.76567 2.76567 2.76567 2.76567 2.76588 2.76588 2.76588 2.76588 2.76588 2.76588 2.76602 2.76602 3.19238 3.19238 3.19243 3.19243 3.19243 3.19243 3.19243 3.19243 3.19255 3.19255 3.19255 3.19255 3.19255 3.19255 3.19259 3.19259 3.82939 3.82939 3.82939 3.82939 3.82952 3.82952 3.82952 3.82952 3.82952 3.82952 3.82973 3.82973 3.82973 3.82973 3.82973 3.82973 3.82974 3.82974 3.82978 3.82978 3.82978 3.82978 3.82978 3.82978 
30 0 4.34731e-09 1.46294e-05 1.46298e-05 1.06423 1.06423 1.06425 1.06425 1.06425 1.06425 1.06425 1.06425 1.0643 1.0643 1.0643 1.0643 1.0643 1.0643 1.06431 1.06431 2.12846 2.12846 2.12846 2.12846 2.12851 2.12851 2.12851 2.12851 2.12851 2.12851 2.12852 2.12852 2.12856 2.12856 2.12857 2.12857 2.12857 2.12857 2.12857 2.12857 2.12861 2.12861 2.12861 2.12861 2.76628 2.76628 2.76634 2.76634 2.76634 2.76634 2.76634 2.76634 2.76642 2.76642 2.76642 2.76642 2.76642 2.76642 2.76648 2.76648 3.19276 3.19276 3.19278 3.19278 3.19278 3.19278 3.19278 3.19278 3.19283 3.19283 3.19283 3.19283 3.19283 3.19283 3.19285 3.19285 3.83043 3.83043 3.83043 3.83043 3.83048 3.83048 3.83048 3.83048 3.83048 3.83048 3.83057 3.83057 3.83057 3.83057 3.83057 3.83057 3.83057 3.83057 3.83059 3.83059 3.83059 3.83059 3.83059 3.83059 
32 0 4.34755e-09 5.85338e-06 5.8538e-06 1.0643 1.0643 1.0643 1.0643 1.0643 1.0643 1.0643 1.0643 1.06432 1.06432 1.06432 1.06432 1.06432 1.06432 1.06433 1.06433 2.12859 2.12859 2.12859 2.12859 2.12861 2.12861 2.12861 2.12861 2.12861 2.12861 2.12861 2.12861 2.12863 2.12863 2.12863 2.12863 2.12863 2.12863 2.12863 2.12863 2.12865 2.12865 2.12865 2.12865 2.76658 2.76658 2.76661 2.76661 2.76661 2.76661 2.76661 2.76661 2.76664 2.76664 2.76664 2.76664 2.76664 2.76664 2.76666 2.76666 3.19291 3.19291 3.19292 3.19292 3.19292 3.19292 3.19292 3.19292 3.19294 3.19294 3.19294 3.19294 3.19294 3.19294 3.19295 3.19295 3.83085 3.83085 3.83085 3.83085 3.83087 3.83087 3.83087 3.83087 3.83087 3.83087 3.8309 3.8309 3.8309 3.8309 3.8309 3.8309 3.8309 3.8309 3.83091 3.83091 3.83091 3.83091 3.83091 3.83091 
34 0 4.34764e-09 2.3426e-06 2.34302e-06 1.06432 1.06432 1.06432 1.06432 1.06432 1.06432 1.06432 1.06432 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 2.12864 2.12864 2.12864 2.12864 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12866 2.12866 2.12866 2.12866 2.12866 2.12866 2.12866 2.12866 2.12867 2.12867 2.12867 2.12867 2.7667 2.7667 2.76671 2.76671 2.76671 2.76671 2.76671 2.76671 2.76673 2.76673 2.76673 2.76673 2.76673 2.76673 2.76674 2.76674 3.19297 3.19297 3.19298 3.19298 3.19298 3.19298 3.19298 3.19298 3.19298 3.19298 3.19298 3.19298 3.19298 3.19298 3.19299 3.19299 3.83101 3.83101 3.83101 3.83101 3.83102 3.83102 3.83102 3.83102 3.83102 3.83102 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83104 3.83104 3.83104 3.83104 3.83104 3.83104 
36 0 4.34769e-09 9.38231e-07 9.3865e-07 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12866 2.12866 2.12866 2.12866 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.76675 2.76675 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76677 2.76677 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 
38 0 4.3477e-09 3.76473e-07 3.76892e-07 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.76677 2.76677 2.76677 2.76677 2.76677 2.76677 2.76677 2.76677 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 
40 0 4.34771e-09 1.51769e-07 1.52188e-07 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
42 0 4.34771e-09 6.18866e-08 6.23056e-08 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
44 0 4.34763e-09 2.59344e-08 2.63534e-08 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
46 0 4.34632e-09 1.15579e-08 1.19764e-08 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
48 0 4.31732e-09 5.84295e-09 6.2509e-09 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
50 0 3.42997e-09 3.91732e-09 4.59563e-09 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
52 0 2.58667e-09 3.18427e-09 4.72449e-09 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
54 0 2.27653e-09 3.24598e-09 5.16532e-09 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
56 0 2.1742e-09 4.01219e-09 6.07677e-09 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
