24 0 2.66801e-06 0.0399388 0.0399388 0.907915 0.907917 0.94037 0.94037 0.940373 0.940373 0.940375 0.940375 1.05925 1.05925 1.05925 1.05925 1.05925 1.05925 1.10712 1.10712 1.81469 1.81469 1.81469 1.81469 1.9028 1.9028 1.92152 1.92152 1.92153 1.92153 1.92153 1.92153 1.9978 1.9978 2.0384 2.0384 2.0384 2.0384 2.0384 2.0384 2.1754 2.1754 2.1754 2.1754 2.34259 2.34259 2.34259 2.34259 2.3426 2.3426 2.3435 2.3435 2.49669 2.49669 2.49669 2.49669 2.49669 2.49669 2.60665 2.60665 2.8263 2.8263 2.90341 2.90341 2.90341 2.90341 2.90341 2.90341 3.02364 3.02364 3.04728 3.04728 3.04728 3.04729 3.04729 3.04729 3.11288 3.11289 3.11289 3.11289 3.22927 3.22927 3.22927 3.22927 3.22928 3.22928 3.27398 3.27398 3.27398 3.27399 3.27399 3.27399 3.27399 3.27399 3.27399 3.27399 3.27399 3.27399 3.31267 3.31267 
26 0 2.96626e-06 0.0175793 0.0175793 0.987731 0.987734 1.00673 1.00673 1.00673 1.00673 1.00673 1.00673 1.06196 1.06196 1.06196 1.06196 1.06196 1.06196 1.08322 1.08322 1.9754 1.9754 1.9754 1.97541 2.02655 2.02655 2.02706 2.02706 2.02707 2.02707 2.02707 2.02707 2.07515 2.07516 2.09007 2.09007 2.09007 2.09007 2.09007 2.09007 2.14931 2.14931 2.14931 2.14931 2.49694 2.49694 2.53343 2.53343 2.53344 2.53344 2.53344 2.53344 2.61944 2.61944 2.61944 2.61945 2.61945 2.61945 2.67779 2.67779 3.02499 3.025 3.05911 3.05911 3.05911 3.05911 3.05911 3.05911 3.11842 3.11842 3.11842 3.11843 3.11843 3.11843 3.12296 3.12296 3.40995 3.40995 3.40996 3.40996 3.4696 3.4696 3.4696 3.4696 3.46961 3.46961 3.5313 3.5313 3.53131 3.53131 3.53131 3.53131 3.53943 3.53943 3.53943 3.53943 3.53943 3.53943 3.53943 3.53943 
28 0 3.09724e-06 0.00732715 0.00732715 1.03131 1.03131 1.03992 1.03992 1.03992 1.03992 1.03992 1.03992 1.06332 1.06332 1.06332 1.06332 1.06332 1.06332 1.07222 1.07222 2.06251 2.06252 2.06252 2.06252 2.08523 2.08523 2.08523 2.08523 2.08524 2.08524 2.08712 2.08712 2.1085 2.10851 2.11319 2.11319 2.11319 2.11319 2.11319 2.11319 2.1373 2.1373 2.1373 2.1373 2.63641 2.63642 2.66037 2.66037 2.66038 2.66038 2.66038 2.66038 2.70061 2.70061 2.70061 2.70062 2.70062 2.70062 2.72713 2.72713 3.12467 3.12467 3.1363 3.1363 3.1363 3.1363 3.1363 3.1363 3.16007 3.16007 3.16007 3.16007 3.16007 3.16007 3.16596 3.16596 3.63125 3.63125 3.63125 3.63126 3.65669 3.65669 3.65669 3.65669 3.6567 3.6567 3.69217 3.69217 3.69217 3.69217 3.69218 3.69218 3.69857 3.69857 3.7006 3.7006 3.7006 3.70061 3.70061 3.70061 
30 0 3.15093e-06 0.00298175 0.00298175 1.05076 1.05077 1.05435 1.05435 1.05435 1.05435 1.05436 1.05436 1.06392 1.06392 1.06392 1.06392 1.06392 1.06392 1.06755 1.06755 2.10147 2.10147 2.10147 2.10148 2.11092 2.11092 2.11092 2.11092 2.11093 2.11093 2.11209 2.11209 2.12087 2.12088 2.1225 2.1225 2.1225 2.1225 2.1225 2.1225 2.13219 2.13219 2.13219 2.13219 2.71132 2.71133 2.72223 2.72223 2.72224 2.72224 2.72224 2.72224 2.73926 2.73926 2.73926 2.73927 2.73927 2.73927 2.75044 2.75044 3.16565 3.16566 3.16974 3.16974 3.16975 3.16975 3.16975 3.16975 3.17934 3.17934 3.17934 3.17934 3.17934 3.17934 3.18247 3.18247 3.74605 3.74605 3.74605 3.74606 3.75636 3.75636 3.75637 3.75637 3.75637 3.75637 3.77264 3.77264 3.77265 3.77265 3.77265 3.77265 3.77412 3.77413 3.77669 3.77669 3.77669 3.77669 3.77669 3.77669 
32 0 3.17259e-06 0.00120184 0.00120184 1.05885 1.05886 1.06031 1.06031 1.06031 1.06031 1.06031 1.06031 1.06417 1.06417 1.06417 1.06417 1.06417 1.06417 1.06563 1.06563 2.11768 2.11768 2.11768 2.11769 2.12152 2.12152 2.12152 2.12152 2.12153 2.12153 2.12206 2.12206 2.1256 2.1256 2.12621 2.12621 2.12621 2.12622 2.12622 2.12622 2.13009 2.13009 2.13009 2.13009 2.74414 2.74415 2.74867 2.74867 2.74868 2.74868 2.74868 2.74868 2.75562 2.75562 2.75562 2.75563 2.75563 2.75563 2.76019 2.76019 3.18207 3.18207 3.1836 3.1836 3.18361 3.18361 3.18361 3.18361 3.18747 3.18747 3.18747 3.18747 3.18747 3.18747 3.18885 3.18885 3.79632 3.79633 3.79633 3.79634 3.80047 3.80047 3.80047 3.80047 3.80048 3.80048 3.8073 3.8073 3.80731 3.80731 3.80731 3.80731 3.8077 3.80771 3.809 3.809 3.809 3.809 3.809 3.809 
34 0 3.18128e-06 0.000483014 0.000483014 1.06214 1.06214 1.06272 1.06272 1.06272 1.06272 1.06273 1.06273 1.06427 1.06427 1.06427 1.06427 1.06427 1.06427 1.06486 1.06486 2.12426 2.12426 2.12426 2.12427 2.1258 2.1258 2.12581 2.12581 2.12581 2.12581 2.12603 2.12603 2.12745 2.12746 2.12769 2.12769 2.12769 2.12769 2.12769 2.12769 2.12925 2.12925 2.12925 2.12925 2.75766 2.75767 2.75949 2.75949 2.7595 2.7595 2.7595 2.7595 2.7623 2.7623 2.7623 2.7623 2.7623 2.7623 2.76414 2.76414 3.18864 3.18864 3.18923 3.18923 3.18924 3.18924 3.18924 3.18924 3.19078 3.19078 3.19078 3.19079 3.19079 3.19079 3.19136 3.19136 3.81708 3.81709 3.81709 3.8171 3.81874 3.81874 3.81875 3.81875 3.81876 3.81876 3.82153 3.82153 3.82153 3.82153 3.82154 3.82154 3.82166 3.82166 3.82222 3.82222 3.82222 3.82222 3.82222 3.82222 
36 0 3.18476e-06 0.000194374 0.000194374 1.06346 1.06346 1.06369 1.06369 1.06369 1.06369 1.0637 1.0637 1.06431 1.06431 1.06431 1.06431 1.06431 1.06431 1.06455 1.06455 2.1269 2.12691 2.12691 2.12691 2.12752 2.12752 2.12753 2.12753 2.12753 2.12753 2.12762 2.12762 2.12819 2.12819 2.12828 2.12828 2.12828 2.12829 2.12829 2.12829 2.12891 2.12891 2.12891 2.12891 2.76312 2.76313 2.76386 2.76386 2.76386 2.76386 2.76387 2.76387 2.76498 2.76498 2.76498 2.76499 2.76499 2.76499 2.76573 2.76573 3.19126 3.19127 3.1915 3.1915 3.1915 3.1915 3.1915 3.1915 3.19212 3.19212 3.19212 3.19212 3.19212 3.19212 3.19235 3.19235 3.82549 3.82549 3.8255 3.8255 3.82615 3.82615 3.82616 3.82616 3.82616 3.82616 3.82727 3.82727 3.82728 3.82728 3.82728 3.82728 3.82732 3.82733 3.82755 3.82755 3.82755 3.82755 3.82755 3.82755 
38 0 3.18615e-06 7.87394e-05 7.87402e-05 1.06398 1.06399 1.06408 1.06408 1.06408 1.06408 1.06408 1.06408 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 1.06442 1.06442 2.12796 2.12797 2.12797 2.12797 2.12821 2.12821 2.12822 2.12822 2.12822 2.12822 2.12826 2.12826 2.12848 2.12848 2.12852 2.12852 2.12852 2.12852 2.12852 2.12852 2.12877 2.12877 2.12877 2.12877 2.76532 2.76533 2.76561 2.76561 2.76562 2.76562 2.76562 2.76562 2.76606 2.76606 2.76606 2.76607 2.76607 2.76607 2.76636 2.76636 3.19231 3.19232 3.19241 3.19241 3.19241 3.19241 3.19241 3.19241 3.19266 3.19266 3.19266 3.19266 3.19266 3.19266 3.19275 3.19275 3.82886 3.82887 3.82887 3.82888 3.82913 3.82913 3.82914 3.82914 3.82914 3.82914 3.82958 3.82958 3.82958 3.82958 3.82959 3.82959 3.8296 3.82961 3.82969 3.82969 3.82969 3.82969 3.82969 3.82969 
40 0 3.18671e-06 3.24571e-05 3.24579e-05 1.0642 1.0642 1.06423 1.06423 1.06424 1.06424 1.06424 1.06424 1.06433 1.06433 1.06433 1.06434 1.06434 1.06434 1.06437 1.06437 2.12839 2.12839 2.1284 2.1284 2.12849 2.12849 2.12849 2.12849 2.1285 2.1285 2.12851 2.12851 2.1286 2.1286 2.12861 2.12861 2.12861 2.12862 2.12862 2.12862 2.12871 2.12871 2.12871 2.12871 2.7662 2.7662 2.76631 2.76631 2.76632 2.76632 2.76632 2.76632 2.7665 2.7665 2.7665 2.7665 2.7665 2.7665 2.76662 2.76662 3.19273 3.19274 3.19277 3.19277 3.19277 3.19277 3.19278 3.19278 3.19287 3.19287 3.19287 3.19287 3.19287 3.19287 3.19291 3.19291 3.83022 3.83022 3.83022 3.83023 3.83032 3.83032 3.83033 3.83033 3.83033 3.83033 3.8305 3.8305 3.83051 3.83051 3.83051 3.83051 3.83051 3.83052 3.83055 3.83055 3.83055 3.83055 3.83055 3.83055 
42 0 3.18693e-06 1.39396e-05 1.39404e-05 1.06428 1.06429 1.06429 1.06429 1.0643 1.0643 1.0643 1.0643 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06435 1.06435 2.12856 2.12856 2.12857 2.12857 2.1286 2.1286 2.1286 2.1286 2.12861 2.12861 2.12861 2.12861 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12869 2.12869 2.12869 2.12869 2.76655 2.76656 2.76659 2.76659 2.7666 2.7666 2.76661 2.76661 2.76667 2.76667 2.76667 2.76668 2.76668 2.76668 2.76672 2.76672 3.1929 3.19291 3.19292 3.19292 3.19292 3.19292 3.19292 3.19292 3.19296 3.19296 3.19296 3.19296 3.19296 3.19296 3.19297 3.19297 3.83076 3.83076 3.83077 3.83077 3.8308 3.8308 3.83081 3.83081 3.83081 3.83081 3.83087 3.83087 3.83088 3.83088 3.83088 3.83088 3.83088 3.83089 3.83089 3.83089 3.83089 3.83089 3.83089 3.83089 
44 0 3.18702e-06 6.53186e-06 6.53266e-06 1.06432 1.06432 1.06432 1.06432 1.06432 1.06432 1.06433 1.06433 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06435 1.06435 2.12863 2.12863 2.12863 2.12864 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12865 2.12866 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.76669 2.7667 2.76671 2.76671 2.76671 2.76671 2.76672 2.76672 2.76674 2.76674 2.76674 2.76674 2.76674 2.76674 2.76676 2.76676 3.19297 3.19297 3.19297 3.19297 3.19298 3.19298 3.19298 3.19298 3.19299 3.19299 3.19299 3.193 3.193 3.193 3.193 3.193 3.83097 3.83098 3.83098 3.83099 3.83099 3.83099 3.831 3.831 3.831 3.831 3.83102 3.83102 3.83102 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 3.83103 
46 0 3.18706e-06 3.56865e-06 3.56946e-06 1.06433 1.06433 1.06433 1.06433 1.06433 1.06433 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12865 2.12866 2.12866 2.12866 2.12866 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76675 2.76675 2.76675 2.76675 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76676 2.76677 2.76677 2.76677 2.76678 2.76678 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.193 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83106 3.83106 3.83107 3.83107 3.83107 3.83107 3.83107 3.83107 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83108 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 3.83109 
48 0 2.38335e-06 2.38415e-06 3.18707e-06 1.06433 1.06433 1.06433 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76677 2.76677 2.76677 2.76677 2.76677 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.83109 3.8311 3.8311 3.8311 3.8311 3.8311 3.8311 3.8311 3.8311 3.8311 3.8311 3.8311 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 
50 0 1.90922e-06 1.91003e-06 3.18708e-06 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12867 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83111 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
52 0 1.71957e-06 1.72038e-06 3.18708e-06 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.83111 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
54 0 1.64371e-06 1.64452e-06 3.18708e-06 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
56 0 1.61337e-06 1.61417e-06 3.18708e-06 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 1.06434 2.12867 2.12867 2.12867 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.12868 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76678 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 2.76679 3.19301 3.19301 3.19301 3.19301 3.19301 3.19301 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.19302 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 3.83112 
